event_id,event_title,event_summary,main_tag,main_tags,keywords,key_phrases,start_date,end_date,discussion_count,message_count,chat_count,author_count,negative_count,toxic_count,negative_share,toxic_share,importance_score,status,is_hidden
e_01215,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 21.04.2026 16:05 по 21.04.2026 16:05. Внутри: 1 сообщений, 1 чатов, 1 участников. Ключевые сигналы: возить, помню, какой, срок, дней.",яндекс,яндекс,возить|помню|какой|срок|дней|обнуляется|попадался,,2026-04-21 16:05:00,2026-04-21 16:05:00,1,1,1,1,0,0,0.0,0.0,5.17,новый,False
e_01219,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 21.04.2026 16:25 по 21.04.2026 16:25. Внутри: 1 сообщений, 1 чатов, 1 участников. Ключевые сигналы: сколько, лишним, непонятно, лучше, заказов.",яндекс,яндекс,сколько|лишним|непонятно|лучше|заказов|сидеть|получать,,2026-04-21 16:25:00,2026-04-21 16:25:00,1,1,1,1,0,0,0.0,0.0,5.17,новый,False
e_01222,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 21.04.2026 16:29 по 21.04.2026 16:29. Внутри: 1 сообщений, 1 чатов, 1 участников. Ключевые сигналы: полном серьезе.",яндекс,яндекс,типа|грузчик|вопрос|место|сопровождающий|полный|область,полном серьезе,2026-04-21 16:29:00,2026-04-21 16:29:00,1,1,1,1,0,0,0.0,0.0,5.17,новый,False
e_01226,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 21.04.2026 16:57 по 21.04.2026 16:57. Внутри: 1 сообщений, 1 чатов, 1 участников. Ключевые сигналы: короче, кузове, реально, прикол, смысле.",яндекс,яндекс,короче|кузове|реально|прикол|смысле|грузчик|должен,,2026-04-21 16:57:00,2026-04-21 16:57:00,1,1,1,1,0,0,0.0,0.0,5.17,новый,False
e_01228,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 21.04.2026 17:03 по 21.04.2026 17:03. Внутри: 1 сообщений, 1 чатов, 1 участников. Ключевые сигналы: подскажите, сталкивался, поймал, снайпера, лобаш.",яндекс,яндекс,подскажите|сталкивался|поймал|снайпера|лобаш|куда|обращаться,,2026-04-21 17:03:00,2026-04-21 17:03:00,1,1,1,1,0,0,0.0,0.0,5.17,новый,False
e_01233,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 21.04.2026 17:42 по 21.04.2026 17:42. Внутри: 1 сообщений, 1 чатов, 1 участников. Ключевые сигналы: делать, счас, парк, написал, сказали.",яндекс,яндекс,делать|счас|парк|написал|сказали|вариантов|деприоритет,,2026-04-21 17:42:00,2026-04-21 17:42:00,1,1,1,1,0,0,0.0,0.0,5.17,новый,False
e_01234,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 21.04.2026 17:49 по 21.04.2026 17:49. Внутри: 1 сообщений, 1 чатов, 1 участников. Ключевые сигналы: каких, пор, стерл, стало, матом.",яндекс,яндекс,каких|пор|стерл|стало|матом|таки|железная,,2026-04-21 17:49:00,2026-04-21 17:49:00,1,1,1,1,0,0,0.0,0.0,5.17,новый,False
e_01239,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 21.04.2026 18:33 по 21.04.2026 18:33. Внутри: 1 сообщений, 1 чатов, 1 участников. Ключевые сигналы: составления протоколов.",яндекс,яндекс,тот|полностью|трезвый|начал|ему|сам|составления,составления протоколов,2026-04-21 18:33:00,2026-04-21 18:33:00,1,1,1,1,0,0,0.0,0.0,5.17,новый,False
e_01247,Запуск и обсуждение WB Такси,"Тема «WB Такси» обсуждалась с 21.04.2026 19:04 по 21.04.2026 19:04. Внутри: 1 сообщений, 1 чатов, 1 участников. Ключевые сигналы: куда, яма, поисковик, дырявый, остался.",WB Такси,WB Такси|яндекс,куда|яма|поисковик|дырявый|остался|сколько|стоимость,,2026-04-21 19:04:00,2026-04-21 19:04:00,1,1,1,1,0,0,0.0,0.0,5.17,новый,False
e_01248,Запуск и обсуждение WB Такси,"Тема «WB Такси» обсуждалась с 21.04.2026 19:05 по 21.04.2026 19:05. Внутри: 1 сообщений, 1 чатов, 1 участников. Ключевые сигналы: s12 млрд.",WB Такси,WB Такси|яндекс,млрд|компания|стоимость|года|wildberries|s12|оценка,s12 млрд,2026-04-21 19:05:00,2026-04-21 19:05:00,1,1,1,1,0,0,0.0,0.0,5.17,новый,False
e_01252,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 21.04.2026 19:18 по 21.04.2026 19:18. Внутри: 1 сообщений, 1 чатов, 1 участников. Ключевые сигналы: самый короткий.",яндекс,яндекс,самый|короткий|обычный|считает|маршрут|времени|зсд,самый короткий,2026-04-21 19:18:00,2026-04-21 19:18:00,1,1,1,1,0,0,0.0,0.0,5.17,новый,False
e_01256,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 21.04.2026 19:32 по 21.04.2026 19:32. Внутри: 1 сообщений, 1 чатов, 1 участников. Ключевые сигналы: интересует, сделать, официально, офис, осмотр.",яндекс,яндекс,интересует|сделать|официально|офис|осмотр|авто|могут,,2026-04-21 19:32:00,2026-04-21 19:32:00,1,1,1,1,0,0,0.0,0.0,5.17,новый,False
e_01259,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 21.04.2026 19:43 по 21.04.2026 19:43. Внутри: 1 сообщений, 1 чатов, 1 участников. Ключевые сигналы: самых, умных, этом, чате, говорят.",яндекс,яндекс,самых|умных|этом|чате|говорят|палите|фишки,,2026-04-21 19:43:00,2026-04-21 19:43:00,1,1,1,1,0,0,0.0,0.0,5.17,новый,False
e_01261,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 21.04.2026 19:50 по 21.04.2026 19:50. Внутри: 1 сообщений, 1 чатов, 1 участников. Ключевые сигналы: видите, заработал, машину, сидите, ноете.",яндекс,яндекс,видите|заработал|машину|сидите|ноете|муку|максим,,2026-04-21 19:50:00,2026-04-21 19:50:00,1,1,1,1,0,0,0.0,0.0,5.17,новый,False
e_01262,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 21.04.2026 19:58 по 21.04.2026 19:58. Внутри: 1 сообщений, 1 чатов, 1 участников. Ключевые сигналы: пошла магазин, магазин короче.",яндекс,яндекс,наличку|короче|нельзя|говорит|перевести|пошла|магазин,пошла магазин|магазин короче,2026-04-21 19:58:00,2026-04-21 19:58:00,1,1,1,1,0,0,0.0,0.0,5.17,новый,False
e_01265,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 21.04.2026 20:11 по 21.04.2026 20:11. Внутри: 1 сообщений, 1 чатов, 1 участников. Ключевые сигналы: наше, лето, зима, третий, валит.",яндекс,яндекс,наше|лето|зима|третий|валит|слова|песне,,2026-04-21 20:11:00,2026-04-21 20:11:00,1,1,1,1,0,0,0.0,0.0,5.17,новый,False
e_01268,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 21.04.2026 20:28 по 21.04.2026 20:28. Внутри: 1 сообщений, 1 чатов, 1 участников. Ключевые сигналы: дубнинской, название, парка, подскажешь, много.",яндекс,яндекс,дубнинской|название|парка|подскажешь|много|парков|выдал,,2026-04-21 20:28:00,2026-04-21 20:28:00,1,1,1,1,0,0,0.0,0.0,5.17,новый,False
e_01271,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 21.04.2026 20:42 по 21.04.2026 20:42. Внутри: 1 сообщений, 1 чатов, 1 участников. Ключевые сигналы: агент, лайкает, касса, обвалится, лужи.",яндекс,яндекс,агент|лайкает|касса|обвалится|лужи|другое|место,,2026-04-21 20:42:00,2026-04-21 20:42:00,1,1,1,1,0,0,0.0,0.0,5.17,новый,False
e_01281,Запуск и обсуждение WB Такси,"Тема «WB Такси» обсуждалась с 21.04.2026 21:40 по 21.04.2026 21:40. Внутри: 1 сообщений, 1 чатов, 1 участников. Ключевые сигналы: оплата, 2х2, мужики, кому, нужна.",WB Такси,WB Такси,оплата|2х2|мужики|кому|нужна|занятость|газелях,,2026-04-21 21:40:00,2026-04-21 21:40:00,1,1,1,1,0,0,0.0,0.0,5.17,новый,False
e_01285,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 21.04.2026 21:48 по 21.04.2026 21:48. Внутри: 1 сообщений, 1 чатов, 1 участников. Ключевые сигналы: игрушки, кепки, парке, разыгрывали, ишак.",яндекс,яндекс,игрушки|кепки|парке|разыгрывали|ишак|второй|петя,,2026-04-21 21:48:00,2026-04-21 21:48:00,1,1,1,1,0,0,0.0,0.0,5.17,новый,False
e_01287,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 21.04.2026 21:55 по 21.04.2026 21:55. Внутри: 1 сообщений, 1 чатов, 1 участников. Ключевые сигналы: делал, сюда, возил, обычно, палит.",яндекс,яндекс,делал|сюда|возил|обычно|палит|злоупотреблять|лужи,,2026-04-21 21:55:00,2026-04-21 21:55:00,1,1,1,1,0,0,0.0,0.0,5.17,новый,False
