event_id,discussion_id
e_00092,d_parent_8386cf0a7f80
e_00004,d_parent_fbe999a4810e
e_00102,d_parent_5f085c84e43e
e_00004,d_parent_3fda26a31045
e_00102,d_parent_78a47195650e
e_00752,d_parent_612934c08483
e_00092,d_parent_e87213e6f662
e_00102,d_parent_551d78995cbe
e_00753,d_parent_6e95eb8f8e09
e_00754,d_parent_68674cde0915
e_00092,d_parent_9dc054c8064d
e_00004,d_parent_7fb0892cefa6
e_00146,d_parent_368c7ca43875
e_00102,d_parent_c409c51fcddf
e_00102,d_parent_7a88accf3a8f
e_00092,d_parent_9081f03d15a4
e_00102,d_parent_b17e47f77603
e_00004,d_parent_8ed6e80261ba
e_00102,d_parent_c3c904f636f1
e_00004,d_parent_dbdc6528b017
e_00102,d_parent_3148df632c1c
e_00102,d_parent_f2383f8a8c8a
e_00102,d_parent_b1cc89249294
e_00755,d_parent_5aad971b44a5
e_00118,d_parent_24c8fedfa7ab
e_00756,d_parent_18227823f0c0
e_00757,d_parent_8cd16ee16f0d
e_00062,d_parent_63121ff102a3
e_00758,d_parent_2b3f511583a6
e_00004,d_parent_05cd1d2a02c2
e_00004,d_parent_30047e4da3a4
e_00102,d_parent_e091d9b434ae
e_00102,d_parent_a5682a008db4
e_00146,d_parent_0da684b6638a
e_00102,d_parent_03c604c5ea16
e_00102,d_parent_18f392415722
e_00146,d_parent_16ae96ffe3b7
e_00004,d_parent_2cb1a46171d8
e_00004,d_parent_b67583800406
e_00102,d_parent_baf65c3eaece
e_00004,d_parent_31604e9a9a36
e_00004,d_parent_9633ed4a04d5
e_00146,d_parent_b9fcfe03da5c
e_00004,d_parent_1e14526a9a9f
e_00102,d_parent_fde7b27c440c
e_00004,d_parent_8c4612b9187b
e_00062,d_parent_4342890e2ec1
e_00759,d_parent_b8fcc0a49062
e_00760,d_parent_af923c70a7c4
e_00761,d_parent_a06de77bfa9d
e_00102,d_parent_5852f9447623
e_00762,d_parent_cec0d56cac2c
e_00763,d_parent_fabdced8a62a
e_00004,d_parent_393f38bf7493
e_00004,d_parent_64cbf6b87dda
e_00004,d_parent_9f0f801bedc0
e_00146,d_parent_46ee270107f3
e_00004,d_parent_887a41226aaf
e_00102,d_parent_f9e0445cc387
e_00764,d_parent_775af72a2310
e_00004,d_parent_3aa458501869
e_00146,d_parent_08abafd357c1
e_00004,d_parent_b1c2ff95e529
e_00765,d_parent_439b76ccbd48
e_00766,d_parent_ae948cf2f116
e_00767,d_parent_a08d5b2c638c
e_00768,d_parent_2a6ef0841154
e_00769,d_parent_f843eb182c14
e_00770,d_parent_da1309a453a7
e_00771,d_parent_e4aa900de3b6
e_00146,d_parent_42a46a46f2cc
e_00004,d_parent_d132049e0fad
e_00004,d_parent_7200edc08771
e_00102,d_parent_c0bc5d33a5fb
e_00146,d_parent_9407d893bed7
e_00772,d_parent_dde1140491d6
e_00773,d_parent_b1f5f00fa51c
e_00102,d_parent_ddf77581107d
e_00102,d_parent_a9aca63f1c14
e_00004,d_parent_083244eb8d79
e_00774,d_parent_6b8aeed6b37c
e_00004,d_parent_3af0a45c5491
e_00102,d_parent_b9990a98dcaa
e_00102,d_parent_cb4b6e23f43a
e_00146,d_parent_e41206ca2410
e_00063,d_parent_3af0f91aadf9
e_00102,d_parent_6addcb445336
e_00146,d_parent_ff56f340d5b1
e_00146,d_parent_b00246717b2f
e_00146,d_parent_ff3ef3236d42
e_00146,d_parent_4c4145e8aad8
e_00146,d_parent_979f983292ea
e_00063,d_parent_c7585a2559fe
e_00063,d_parent_f74c6f88015a
e_00004,d_parent_7552e5e23ae3
e_00102,d_parent_69bf908285a7
e_00775,d_parent_04501cc535c3
e_00776,d_parent_46fcaadec9f5
e_00777,d_parent_a865ba64afd3
e_00778,d_parent_7511780ae110
e_00748,d_parent_e55be454d601
e_00092,d_parent_44e3bb95e035
e_00102,d_parent_46125a709c1b
e_00779,d_parent_c56478e47093
e_00780,d_parent_39a54ef7e93f
e_00004,d_parent_4e5c966cd76b
e_00781,d_parent_c986e854056c
e_00063,d_parent_4167e7809739
e_00032,d_parent_0529744a66c7
e_00004,d_parent_a5ec7bd2b96a
e_00782,d_parent_4078e538acc9
e_00004,d_parent_834c0ff1cbdf
e_00146,d_parent_6223d988770b
e_00485,d_parent_9dc489d89344
e_00004,d_parent_1085141a3642
e_00004,d_parent_21c5b8c12ea1
e_00783,d_parent_d86098fcc384
e_00102,d_parent_3d32a989038a
e_00102,d_parent_9505719ee29a
e_00784,d_parent_b1fb0f777917
e_00785,d_parent_c22a297c587f
e_00786,d_parent_e14ca12c3e5b
e_00102,d_parent_aa595262e718
e_00787,d_parent_bf4270874bcb
e_00004,d_parent_4b4a75b9021d
e_00102,d_parent_e7cbe7033060
e_00788,d_parent_9e929cb7c7fd
e_00789,d_parent_2fb67c0262f7
e_00790,d_parent_80a4134a1f98
e_00004,d_parent_cb2cc3080db7
e_00004,d_parent_5c19f4107240
e_00791,d_parent_96dc12cb9d13
e_00102,d_parent_04944c9a830d
e_00792,d_parent_a4fed6725da8
e_00063,d_parent_053997e81cc0
e_00793,d_parent_e5bcf4067a45
e_00004,d_parent_affd6dec377b
e_00119,d_parent_1f3c52a23cc8
e_00004,d_parent_7fc6dc4dfd58
e_00794,d_parent_a09c1a866eba
e_00795,d_parent_af80a142d70e
e_00146,d_parent_101ad6199bf7
e_00092,d_parent_781dd1706ad1
e_00796,d_parent_5c0ab91c6041
e_00092,d_parent_a542b5386fe3
e_00797,d_parent_2728e68db814
e_00102,d_parent_d282e1453873
e_00799,d_parent_96f4521dce44
e_00004,d_parent_eeda890866eb
e_00800,d_parent_5cad92aa10dc
e_00146,d_parent_6d5d29c4dd07
e_00102,d_parent_5f8b4f5384f0
e_00004,d_parent_0f4102d200f3
e_00004,d_parent_26af9253d686
e_00801,d_parent_5b23f6edd3ce
e_00102,d_parent_b009e2bad478
e_00802,d_parent_6750314a3917
e_00033,d_parent_27f75dbc2a71
e_00803,d_parent_c115a7ca5ae7
e_00102,d_parent_e77f7bb80580
e_00102,d_parent_dac4840313a8
e_00004,d_parent_439e1abed3d4
e_00102,d_parent_0b31d523a864
e_00801,d_parent_a6c8ab0a35e6
e_00804,d_parent_7dc639858ecd
e_00004,d_parent_85950a5f2cb1
e_00004,d_parent_da7746249006
e_00102,d_parent_c39c4fc9bdee
e_00805,d_parent_0760de605846
e_00004,d_parent_4965e4eadb8b
e_00092,d_parent_5595a45dd0d6
e_00102,d_parent_0b4a6ded34ad
e_00004,d_parent_052d18ef70f6
e_00004,d_parent_71470397dd41
e_00102,d_parent_e133a1d50706
e_00004,d_parent_91019692bdd6
e_00004,d_parent_270e8dcdf2e5
e_00806,d_parent_e0ccc372f10c
e_00004,d_parent_ca92e0c49187
e_00146,d_parent_86d9989028d1
e_00807,d_parent_a40958433d31
e_00102,d_parent_0eae8d6a42c0
e_00808,d_parent_40b00475ae54
e_00810,d_parent_a8fd5360d84b
e_00146,d_parent_5d5390abab4b
e_00811,d_parent_3f260705205a
e_00812,d_parent_15e26dcdb245
e_00813,d_parent_af39136c3f7b
e_00004,d_parent_102f6b9b14f9
e_00004,d_parent_f6b8ba057798
e_00814,d_parent_2048b4b0af3c
e_00102,d_parent_1c7ee7b8fc99
e_00064,d_parent_73cad7966ec0
e_00092,d_parent_bb76eaa253f4
e_00815,d_parent_4697e1093ac7
e_00004,d_parent_0cbd2157f6c9
e_00816,d_parent_ac09e002d6b6
e_00004,d_parent_b0047182d556
e_00064,d_parent_5c71b1e2abad
e_00817,d_parent_80eb2f4828b4
e_00092,d_parent_55943af42842
e_00818,d_parent_d0afef02bd13
e_00819,d_parent_950a6dce1a4a
e_00004,d_parent_d739fa3985c0
e_00820,d_parent_760b8201c437
e_00102,d_parent_e35a43086f25
e_00102,d_parent_04e30e514867
e_00146,d_parent_b936bedc9303
e_00821,d_parent_ba683a6ba5a6
e_00822,d_parent_22e646e30147
e_00004,d_parent_9b8124085a26
e_00064,d_parent_f55b9ff5fe03
e_00092,d_parent_c924e15b268f
e_00102,d_parent_552f9faa6ed7
e_00102,d_parent_007e7b277022
e_00064,d_parent_7fe131dc8b9a
e_00092,d_parent_b190cc9d2941
e_00004,d_parent_8b359c15aadc
e_00004,d_parent_6cccfbef3918
e_00823,d_parent_98d040765a93
e_00064,d_parent_368ff69bf578
e_00102,d_parent_208f7492730f
e_00824,d_parent_978cb405afed
e_00825,d_parent_73a736f8595b
e_00826,d_parent_f6ba52214ce3
e_00827,d_parent_c9c979651b98
e_00092,d_parent_3f280ae14ccd
e_00828,d_parent_f65a04885f01
e_00004,d_parent_608936473083
e_00064,d_parent_539020811783
e_00004,d_parent_608c31a26830
e_00829,d_parent_3e1e3c521ea3
e_00102,d_parent_c35410ff9d20
e_00004,d_parent_a17eb40b3330
e_00102,d_parent_048f30aa0e2e
e_00102,d_parent_8ec6bca9f743
e_00146,d_parent_c27b6cdadc3f
e_00004,d_parent_450cb4d42163
e_00146,d_parent_622a37eb3088
e_00146,d_parent_919874b2c843
e_00830,d_parent_85517ff9f982
e_00831,d_parent_4ed5c6d656ab
e_00004,d_parent_777ddae86d14
e_00102,d_parent_452cea2e838c
e_00102,d_parent_c11b79c9984e
e_00004,d_parent_544829ec2a24
e_00102,d_parent_f83da248fe59
e_00102,d_parent_deb923874697
e_00832,d_parent_719a57c58bca
e_00102,d_parent_81eb21f0401f
e_00833,d_parent_9ced26137461
e_00146,d_parent_3dab01369152
e_00102,d_parent_769646d0409e
e_00834,d_parent_b77342014f01
e_00835,d_parent_340c422a35be
e_00102,d_parent_53298886c788
e_00146,d_parent_3b7f18dbd5f6
e_00836,d_parent_74e1ba317928
e_01434,d_parent_692728b7acff
e_00837,d_parent_5c15e5b3ad91
e_00004,d_parent_b79be0dd6430
e_00838,d_parent_56feffcfb16e
e_00004,d_parent_0462e8758049
e_00004,d_parent_d3ba4dde409f
e_00839,d_parent_466511673d31
e_00840,d_parent_b9125d13569d
e_00004,d_parent_bfa6d10959ae
e_00092,d_parent_f11fb873b039
e_00092,d_parent_c729b2b83a59
e_00035,d_parent_b4b3ec4b4646
e_00841,d_parent_9d7ff9a01593
e_00102,d_parent_1651c1f6e66c
e_00004,d_parent_7dfb7749d71f
e_00004,d_parent_5e4cd287849b
e_00842,d_parent_a6cf77d824ad
e_00146,d_parent_1d9fcca17204
e_00092,d_parent_d07a41fab3b1
e_00004,d_parent_055d412de6b4
e_00843,d_parent_855b216fd582
e_00004,d_parent_2c46b81f901f
e_00146,d_parent_fa36b0a69c37
e_00146,d_parent_bd4670602fe9
e_00102,d_parent_a175c25a20c9
e_00146,d_parent_c464b06bceca
e_00844,d_parent_45ad5195508d
e_00845,d_parent_5377f647745c
e_00004,d_parent_24c936a3d38b
e_00004,d_parent_64fa2ec3a3f2
e_00004,d_parent_5c7d11246639
e_00846,d_parent_17e0444973cd
e_00146,d_parent_8dc16efe8ef2
e_00847,d_parent_2e69f0bb2f61
e_00004,d_parent_24979872b720
e_00004,d_parent_69d0da745797
e_00146,d_parent_626dad607e7a
e_00146,d_parent_d9ccf7f55174
e_00004,d_parent_592f056ca6de
e_00848,d_parent_3e7fbfade768
e_00849,d_parent_860fffada57d
e_00004,d_parent_bc0d127856b3
e_00850,d_parent_e7faedb70f69
e_00851,d_parent_cefa30c013a5
e_00146,d_parent_acfc35d84e2a
e_00102,d_parent_680bc6fc7d6a
e_00852,d_parent_f76d9fa4012d
e_00853,d_parent_95826d144951
e_00855,d_parent_ab9df79086e8
e_00663,d_parent_ca61e190c087
e_00004,d_parent_ea2cf74b3e73
e_00065,d_parent_d9bd2f5d94d9
e_00004,d_parent_c45faa75b307
e_00856,d_parent_05ae4efce3a5
e_00857,d_parent_91ce83cfb605
e_00004,d_parent_3e949a85c022
e_00065,d_parent_96abc8dfc60f
e_00102,d_parent_36fe4548c3a6
e_00004,d_parent_007f4f3191ef
e_00146,d_parent_7fba970b31a3
e_00146,d_parent_e9cf83021096
e_00092,d_parent_84809be33964
e_00146,d_parent_a38ea2472a9d
e_00065,d_parent_d10afba228a3
e_00102,d_parent_fc20de2436af
e_00004,d_parent_411170d624af
e_00102,d_parent_98af80283d34
e_00092,d_parent_fddcfb3fc70a
e_00146,d_parent_0bfb4696665b
e_00858,d_parent_67104bee327e
e_00092,d_parent_cbc58220f6b4
e_00859,d_parent_161e2d22b755
e_00004,d_parent_c9db91dd8f3b
e_00860,d_parent_50efdbad695c
e_00102,d_parent_5a16a8be73c6
e_00102,d_parent_dbf5731b7e65
e_00004,d_parent_1469e2c60af6
e_00146,d_parent_e82584d39479
e_00102,d_parent_38d56dc0452b
e_00146,d_parent_6532a75820a8
e_00861,d_parent_3fc9c518d2b1
e_00102,d_parent_7a9b2a35fed6
e_00102,d_parent_c594aa2726b5
e_00004,d_parent_bc3d8c080363
e_00102,d_parent_a6ca81a5fd03
e_00639,d_parent_a3e0a27bbdb0
e_00102,d_parent_ba9dc1b7fb57
e_00862,d_parent_05c12bfa081f
e_00863,d_parent_0b3e62d547bc
e_00864,d_parent_e3c3ae77a939
e_00102,d_parent_b6aefcc14887
e_00865,d_parent_ed8b3dd0f616
e_00092,d_parent_9b5569eef56f
e_00092,d_parent_d973766361cb
e_00146,d_parent_a1dbefecf247
e_00102,d_parent_e0926422bc54
e_00102,d_parent_2dc2090fe627
e_00004,d_parent_2843d875127f
e_00866,d_parent_063f8015d2fc
e_00867,d_parent_6d4df4d9c85c
e_00004,d_parent_0868e16d6dfb
e_00868,d_parent_e055c5a92a6d
e_00037,d_parent_de6f892bfffb
e_00004,d_parent_733f02aff987
e_00869,d_parent_06313ff08401
e_00870,d_parent_aaaba85daccb
e_00871,d_parent_bbe5313a65b1
e_00102,d_parent_6c619eaf4d5e
e_00200,d_parent_22ceedd1eb9a
e_00872,d_parent_413ed557784a
e_00004,d_parent_e991557c6048
e_00146,d_parent_58e75228913e
e_00873,d_parent_85db265671c8
e_00874,d_parent_b051f9b4d585
e_00875,d_parent_9b3d36ea9efc
e_00121,d_parent_4c74990d4170
e_00146,d_parent_94fdd2a20a76
e_00004,d_parent_08356f6db1eb
e_00146,d_parent_6647e1b6adb9
e_00004,d_parent_78d1aee0b6d9
e_00876,d_parent_c741726bec0f
e_00004,d_parent_45531c5e739d
e_00004,d_parent_bed6c2e0421a
e_00877,d_parent_14ee0299cfdc
e_00878,d_parent_b8bd65f27e39
e_00146,d_parent_d22d06aa2b6f
e_00004,d_parent_3c6150588651
e_00102,d_parent_7541ec468961
e_00102,d_parent_bfae6cbffd9c
e_00879,d_parent_3133a4c984fd
e_00004,d_parent_60416aa5c1aa
e_00004,d_parent_baf6eaf613e3
e_00004,d_parent_9c13cab9644c
e_00092,d_parent_af830b5729e6
e_00092,d_parent_08f11e492b1c
e_00880,d_parent_e207e060ca60
e_00004,d_parent_c98b47a7c2ae
e_00102,d_parent_3ee08d521fc5
e_00102,d_parent_7932b750ed49
e_00037,d_parent_f7e02ae86886
e_00004,d_parent_1604588ef25d
e_00102,d_parent_d7357e33cc75
e_00066,d_parent_2278ffdc640a
e_00004,d_parent_c205e39bfac3
e_00881,d_parent_34d1938eaacb
e_00037,d_parent_22f537f34363
e_00882,d_parent_92eddd459efc
e_00066,d_parent_c807cd26996c
e_00883,d_parent_67acb8ed1ff2
e_00004,d_parent_6f208f477472
e_00884,d_parent_4176f3c3b70c
e_00146,d_parent_98e3f3eea0cb
e_00885,d_parent_b28e3c79a0b7
e_00886,d_parent_f38cbe082e3e
e_00887,d_parent_9f35f64ec8d8
e_00888,d_parent_8f8761b12db5
e_00889,d_parent_e5fbf3c8044d
e_00889,d_parent_8887b195c31d
e_00004,d_parent_7e2d05863b41
e_00093,d_parent_74688353323a
e_00103,d_parent_42e050978d29
e_00890,d_parent_d46b3e872475
e_00093,d_parent_2eb27795e4e0
e_00103,d_parent_08d0625aafa3
e_00093,d_parent_83420647e6c4
e_00005,d_parent_08067053cdf3
e_00103,d_parent_b0f0cdac1073
e_00891,d_parent_184c859f846f
e_00038,d_parent_75303fd80e76
e_00103,d_parent_0dff9d259ec8
e_00068,d_parent_a8f4de49f8ca
e_00103,d_parent_12a9b33dda24
e_00005,d_parent_2e7fef4fe8ae
e_00892,d_parent_2c9434ad4668
e_00093,d_parent_45a67880bfd2
e_00103,d_parent_a7b71527efa2
e_00103,d_parent_b34d33ad0fa0
e_00103,d_parent_8675617248ab
e_00893,d_parent_721ce2fc5abb
e_00103,d_parent_68ea8f417d6d
e_00894,d_parent_212336a2ebd6
e_00895,d_parent_823a8af4871c
e_00896,d_parent_fc9cfb10d51d
e_00005,d_parent_6b1c15600e6b
e_00093,d_parent_5db947522007
e_00068,d_parent_fe5bc0e28668
e_00005,d_parent_7452a54565af
e_00103,d_parent_612635efb6aa
e_00103,d_parent_4a2f2cb5f766
e_00005,d_parent_a58219617dd4
e_00146,d_parent_b9401fe9bd84
e_00103,d_parent_038cde2d346d
e_00897,d_parent_15f68082cd74
e_00898,d_parent_158797207a5f
e_00103,d_parent_cd6440d0710e
e_00093,d_parent_15e9e54219da
e_00899,d_parent_6ee2ed87dee6
e_00900,d_parent_2bdbd01885e8
e_00901,d_parent_c50e309dcba4
e_00902,d_parent_4f153b270909
e_00103,d_parent_4ebfa1c3664c
e_00005,d_parent_e72a986871ac
e_00146,d_parent_0c45dfa42698
e_00005,d_parent_38dca2f61522
e_00039,d_parent_c35b1cf38631
e_00005,d_parent_92a198218ed0
e_00103,d_parent_c2f6fea5a357
e_00103,d_parent_672a56a408e6
e_00069,d_parent_99a1aed2e768
e_00103,d_parent_58f12a847815
e_00005,d_parent_15726b856ab5
e_00093,d_parent_b071899511eb
e_00005,d_parent_c3514aedc4e0
e_00103,d_parent_16d9712fa8ab
e_00005,d_parent_a0713ddb00e2
e_00103,d_parent_07fb32e19347
e_00005,d_parent_ff13750f18d6
e_00103,d_parent_653afcccc73d
e_00005,d_parent_871365172996
e_00005,d_parent_213c7852eca5
e_00103,d_parent_5bb890bd4d9d
e_00069,d_parent_2c968babd30c
e_00103,d_parent_18466367febf
e_00069,d_parent_b5a136205fd5
e_00903,d_parent_31efb4b535ab
e_00005,d_parent_543458968215
e_00904,d_parent_7abe0da21860
e_00005,d_parent_2e7376dd1da6
e_00905,d_parent_5f876f41efd0
e_00005,d_parent_3f2262ce3501
e_00005,d_parent_457aafebfc66
e_00906,d_parent_626c3472daca
e_00103,d_parent_2a8968baf971
e_00907,d_parent_ae9be30be234
e_00005,d_parent_81628bf1e18d
e_00005,d_parent_c50a6453f154
e_00103,d_parent_83aa72065e19
e_00908,d_parent_62eddf6691a7
e_00093,d_parent_1a1d07040519
e_00103,d_parent_a9429b12c24c
e_00005,d_parent_157c4fdc1437
e_00103,d_parent_0ee0ce67a1e2
e_00103,d_parent_9978058d3266
e_00909,d_parent_129e208fe523
e_00005,d_parent_0147ae0b54bd
e_00146,d_parent_b5d52275b8f1
e_00103,d_parent_9e24f54e5e95
e_00103,d_parent_752801a42627
e_00910,d_parent_05ebbe5f7473
e_00005,d_parent_4050561c8b6c
e_00911,d_parent_38ed8e243f54
e_00123,d_parent_d671eb2307df
e_00093,d_parent_8899be00016a
e_00005,d_parent_b5a8c0cc216a
e_00146,d_parent_25e6d7cc9550
e_00005,d_parent_50c615dd608f
e_00093,d_parent_b6de295c3338
e_00093,d_parent_570392551eb9
e_00093,d_parent_c36229d25b11
e_00912,d_parent_199419370950
e_00103,d_parent_9eba65bbd9e8
e_00103,d_parent_950367c18e7b
e_00103,d_parent_3493420f19ec
e_00913,d_parent_8b9481201f7e
e_00005,d_parent_a27fa61acab2
e_00914,d_parent_133d0698f749
e_00146,d_parent_c949c9f759bf
e_00915,d_parent_25e031c0d79d
e_00103,d_parent_e2c265eb2e58
e_00093,d_parent_4b6259a46392
e_00005,d_parent_041c326c9da7
e_00146,d_parent_d514127103e8
e_00916,d_parent_40589b642321
e_00005,d_parent_927f5957303b
e_00005,d_parent_beb131269ab8
e_00005,d_parent_6c135f5a734a
e_00005,d_parent_d08f60b3543d
e_00093,d_parent_7aca278a0d8c
e_00917,d_parent_20feab3a10a9
e_00005,d_parent_47ed94845831
e_00103,d_parent_9c1ad3cac03b
e_00103,d_parent_2c677bf5afcc
e_00918,d_parent_55bd29c03149
e_00919,d_parent_cf4ee04d11c5
e_00920,d_parent_05d245b7ef64
e_00146,d_parent_2720280f0039
e_00005,d_parent_f910cc6a6290
e_00005,d_parent_438614aa640b
e_00923,d_parent_7ab9f96ad7a0
e_00093,d_parent_41c9085fe7ed
e_00103,d_parent_f41e7b6f2415
e_00924,d_parent_3ed06c7aaebb
e_00146,d_parent_c49fdaedd5f2
e_00069,d_parent_02185b67597b
e_00093,d_parent_59467a8ae922
e_00005,d_parent_4967d40d37a7
e_00005,d_parent_8d23afe1d868
e_00093,d_parent_2d880a38e86f
e_00093,d_parent_7b72b165b0c2
e_00005,d_parent_97bcc4bcbb13
e_00005,d_parent_65df4eedc8bc
e_00925,d_parent_c66cbceb18ca
e_00926,d_parent_8dbb86be377b
e_00005,d_parent_015ef7a0e9d1
e_00927,d_parent_790fb1632662
e_00005,d_parent_c5b477b6f39b
e_00069,d_parent_28f5b11bd2de
e_00928,d_parent_a01419bd7ea2
e_00103,d_parent_d0332ddf79d2
e_00929,d_parent_655ee30a0ff3
e_00103,d_parent_010f12ad60b4
e_00103,d_parent_12245789194f
e_00005,d_parent_eb420afc98fc
e_00005,d_parent_36ae1c9c1965
e_00103,d_parent_9ec9cfe17bab
e_00930,d_parent_f4c8919adcce
e_00103,d_parent_56edb05d25b5
e_00931,d_parent_2aed50bfeafe
e_00932,d_parent_a8493af8f92b
e_00933,d_parent_dc144b5958f4
e_00005,d_parent_7ea125d819d5
e_00069,d_parent_fff647968cd8
e_00041,d_parent_3e01949fcf6a
e_00146,d_parent_fe4e7b7bc775
e_00005,d_parent_eafd6ce7873c
e_00934,d_parent_8feb0f0d0fc8
e_00005,d_parent_a6f08ab02eb8
e_00093,d_parent_31784a180e31
e_00069,d_parent_5d9b478e0e73
e_00935,d_parent_a8417d2f9c56
e_00103,d_parent_f7dd92f89f4f
e_00005,d_parent_58cf36992738
e_00936,d_parent_65c00d8b489b
e_00005,d_parent_d7ae90cebdff
e_00093,d_parent_568d3d056bfc
e_00937,d_parent_968e106aa0a6
e_00938,d_parent_7a9d75e8f502
e_00939,d_parent_ce98a54f67a2
e_00103,d_parent_d90d810be89e
e_00146,d_parent_59a3f5f99385
e_00005,d_parent_0863844e5cee
e_00005,d_parent_6441f3f22cce
e_00093,d_parent_16fbecf01a6a
e_00005,d_parent_56c1e324be05
e_00103,d_parent_ea9d3a587616
e_00940,d_parent_ff9220eb1cd6
e_00093,d_parent_e4062dd89f99
e_00005,d_parent_e8c54ae39dab
e_00146,d_parent_fb52b9fd0505
e_00146,d_parent_faa8f8a73e99
e_00093,d_parent_3819376e9266
e_00941,d_parent_b3791c2dd7cb
e_00103,d_parent_08a9c223d7a6
e_00005,d_parent_2f1022359ed3
e_00942,d_parent_4e7539572750
e_00005,d_parent_28ad15d19b5b
e_00103,d_parent_ac09830ca21f
e_00124,d_parent_8439499a232c
e_00005,d_parent_1d93b2cd94e5
e_00943,d_parent_40f8090970a1
e_00005,d_parent_761d7919369d
e_00944,d_parent_ca565cf7d390
e_00921,d_parent_f919490f1fbc
e_00945,d_parent_0a35c50e21df
e_00005,d_parent_afb57a8359ab
e_00005,d_parent_d6331debbf3c
e_00146,d_parent_91705a7630e3
e_00103,d_parent_f7c510ad41ca
e_00946,d_parent_e17d02e66a28
e_00103,d_parent_9d8e68b5d844
e_00146,d_parent_a7d6cf71ebfe
e_00005,d_parent_8a6ebd6444f1
e_00005,d_parent_40aadfa2231a
e_00005,d_parent_0fa3b7e87587
e_00947,d_parent_84489c7fa7b6
e_00146,d_parent_92df131e9292
e_00948,d_parent_331cfdd3d43e
e_00005,d_parent_59d210f0fe08
e_00103,d_parent_e2a96db469b4
e_00949,d_parent_e685eaf2c5dd
e_00070,d_parent_aa63cae53fc4
e_00005,d_parent_3cfb83162a3e
e_00103,d_parent_2f7a487ae25d
e_00005,d_parent_d806a2055d06
e_00005,d_parent_3e0080178dfe
e_00005,d_parent_15f4bc0d3a6c
e_00093,d_parent_35afcaa95540
e_00103,d_parent_3ec65644628f
e_00950,d_parent_8223b6f6544c
e_00005,d_parent_d9f5539aaf48
e_00005,d_parent_7ff8f6bbc2cc
e_00103,d_parent_1ef1c7deee8d
e_00005,d_parent_5676ea8ef961
e_00093,d_parent_3fcc672fa5fc
e_00951,d_parent_5559e723d1c1
e_00952,d_parent_d424d7f0616f
e_00005,d_parent_8116b2b8d1e8
e_00070,d_parent_8d4500055521
e_00005,d_parent_b3896fab3f79
e_00005,d_parent_df9b2b363c82
e_00953,d_parent_e680f20674ff
e_00103,d_parent_cd01fa0e2c23
e_00103,d_parent_efc786cafd25
e_00103,d_parent_1dbf2476d43d
e_00005,d_parent_b4fce3498b61
e_00103,d_parent_cdad6690eabc
e_00954,d_parent_0a1648e17b2f
e_00955,d_parent_4d8e3e46348e
e_00146,d_parent_5058070830cc
e_00070,d_parent_2c36c2e7ebde
e_00093,d_parent_8f44cddeaee5
e_00093,d_parent_3ef5753dc9f6
e_00070,d_parent_7e48982fde8f
e_00005,d_parent_f01d9e3aaa21
e_00005,d_parent_d11135345444
e_00146,d_parent_64beeaa41473
e_00005,d_parent_7c9dee25d71e
e_00093,d_parent_8f62708a414d
e_00005,d_parent_1c520e295894
e_00956,d_parent_ec68cdb54b8d
e_00146,d_parent_22cea21480ee
e_00957,d_parent_bd0801c2335c
e_00005,d_parent_7e4dc2fe04f7
e_00005,d_parent_51cf0dedc5a2
e_00005,d_parent_ad49892b6c36
e_00958,d_parent_726e680bfd2e
e_00070,d_parent_22a8e16d7f6a
e_00103,d_parent_dd45b9798d1e
e_00005,d_parent_243c00df1863
e_00959,d_parent_0942283b6b34
e_00960,d_parent_b9a22d311f3d
e_00093,d_parent_0069c3fd9f3f
e_00146,d_parent_7aee207d09b7
e_00961,d_parent_a126257b4f5b
e_00962,d_parent_d3f36cb5eb88
e_00103,d_parent_a0f7520e9722
e_00146,d_parent_8a8fe2602cc2
e_00005,d_parent_67f6be98b4bf
e_00146,d_parent_4bf43ae428c8
e_00005,d_parent_4041c0a13d12
e_00005,d_parent_f254a2403d3d
e_00963,d_parent_ce6eb9931dd9
e_00103,d_parent_5bdb1fa627b3
e_00964,d_parent_05757fb039e8
e_00965,d_parent_bda7445797f2
e_00103,d_parent_a223abc8ee52
e_00966,d_parent_a2a995a3a5d0
e_00967,d_parent_800f246f9d82
e_00968,d_parent_533a41387fbf
e_00969,d_parent_f7148acfe363
e_00970,d_parent_97e3fb34b033
e_00146,d_parent_81715e2d8567
e_00005,d_parent_5d36453d464e
e_00971,d_parent_db0edf04492e
e_00972,d_parent_5eb5fc04ed9e
e_00005,d_parent_ad5f0ebb21ff
e_00146,d_parent_bb54adc25d4b
e_00973,d_parent_b06af565e167
e_00005,d_parent_a3e5e3adb42e
e_00103,d_parent_a0f40b3102a2
e_00146,d_parent_e8457b40b267
e_00974,d_parent_94b44f7c0952
e_00103,d_parent_bf4bd2d15942
e_00146,d_parent_ef92730c7009
e_00126,d_parent_7a35b49d951d
e_00146,d_parent_afe59a9e452c
e_00975,d_parent_09dec7cdd117
e_00044,d_parent_353b2aec0701
e_00103,d_parent_18004675c4f8
e_00005,d_parent_f404fc534a78
e_00146,d_parent_8dbdc465eb63
e_00976,d_parent_cb4665dec7e0
e_00044,d_parent_96f47f906ac0
e_00005,d_parent_ffaedb2cffcb
e_00146,d_parent_4bdc3e3eba73
e_00977,d_parent_ea21b9b71673
e_00103,d_parent_a9b168d6f25f
e_00103,d_parent_a2898dfe9c39
